Date,Aord,Nikkei,Hsi,Daxi,Dji,Nasdaq,Sp500,Spy,NIFTY_Previous,NIFTY
2008-02-28,5742.200195,13877.879883,24373.900391,7007.689941,12683.54004,2329.159912,1378.949951,137.559998,5224.3949706,5266.350098
2008-02-29,5742.200195,13735.44043,24226.830078,6985.419922,12689.28027,2342.560059,1378.160034,137.240005,5232.6099608,5285.0
2008-03-03,5515.100098,13412.870117,23491.570313,6847.899901999999,12579.58008,2309.060059,1364.069946,135.600006,5224.444921799999,5222.799805
2008-03-04,5488.799805,13080.290039,23858.039063,6692.97998,12264.36035,2271.26001,1330.449951,133.139999,5192.4599121,4958.549805
2008-03-05,5491.700195,12973.030273,23066.640625,6692.72998,12259.13965,2244.209961,1329.579956,132.229996,5152.4299317,4866.850098
2008-03-07,5491.700195,13024.610352,22694.230469,6583.299805,12204.92969,2266.48999,1327.689941,133.419998,5128.569922,4918.299805
2008-03-10,5241.399902,12716.839844,22387.25,6550.549805,12039.08984,2204.47998,1301.530029,129.770004,5087.0099123,4767.799805
2008-03-11,5262.5,12392.30957,22634.710938,6487.1098630000015,11893.04004,2211.139893,1293.160034,129.839996,5055.4148927999995,4796.299805
2008-03-12,5336.299805,12841.879883,23737.650391,6462.529785,11741.33008,2209.649902,1274.400024,130.720001,5022.309912299999,4869.75
2008-03-13,5234.899902,12741.259766,22925.419922,6574.52002,12148.61035,2259.969971,1321.130005,132.740005,4982.0399416,4868.700195
2008-03-14,5234.899902,12509.80957,22536.119141,6529.620117,12096.49023,2219.280029,1305.26001,129.610001,4917.7849123,4623.799805
2008-03-17,5158.799805,12089.030273,21318.029297,6500.169922,12146.38965,2271.209961,1316.050049,132.770004,4863.8299318,4745.450195
2008-03-18,5207.600098,11828.990234,21444.609375,6360.919922,11946.4502,2166.939941,1283.209961,126.57,4793.5399415,4519.899902
2008-03-19,5303.299805,12142.330078,22191.880859,6237.629883,11975.91992,2215.610107,1277.160034,130.619995,4751.159960999999,4534.75
2008-03-24,5219.299805,12473.05957,22191.880859,6429.240234000001,12391.51953,2272.1201170000004,1330.969971,134.139999,4722.1549317,4576.799805
2008-03-25,5363.100098,12639.740234,21841.779297,6429.240234000001,12361.96973,2268.199951,1330.290039,133.309998,4692.004931699999,4616.799805
2008-03-26,5413.600098,12648.969727,22581.75,6443.450195,12547.33984,2329.159912,1349.069946,134.860001,4703.0949707,4878.700195
2008-03-27,5418.5,12618.419922,22312.570313,6508.430176,12531.79004,2328.6201170000004,1352.449951,134.46000700000002,4706.344970700001,4828.799805
2008-03-28,5418.5,12594.339844,22750.310547,6486.02002,12421.87988,2315.040039,1340.339966,134.199997,4702.3699707000005,4830.0
2008-03-31,5416.100098,12709.280273,22997.039063,6587.209961,12303.91992,2291.320068,1327.02002,132.990005,4709.7149414,4942.149902
2008-04-01,5445.0,12539.799805,23084.929688,6530.1098630000015,12215.91992,2265.149902,1315.920044,131.28999299999998,4720.899951099999,4735.649902
2008-04-02,5554.0,12836.410156,24133.769531,6519.02002,12266.63965,2306.51001,1326.410034,133.610001,4720.4949218,4741.399902
2008-04-03,5645.799805,13190.160156,23947.550781,6749.240234000001,12651.66992,2363.419922,1369.959961,137.050003,4743.8949218,4753.899902
2008-04-04,5645.799805,13286.349609,23947.550781,6788.399901999999,12605.83008,2347.909912,1365.689941,135.96000700000002,4767.0899413,4766.700195
2008-04-07,5683.700195,13240.55957,24484.830078,6753.870117,12626.03027,2366.909912,1369.849976,137.119995,4772.5449706,4631.350098
2008-04-08,5684.600098,13373.959961,24507.070313,6802.549805,12612.58984,2386.6201170000004,1373.689941,137.869995,4786.929980299999,4760.649902
2008-04-09,5663.200195,13295.160156,24293.419922,6795.049805,12602.66016,2353.580078,1370.160034,136.190002,4769.7649413,4707.049805
2008-04-10,5576.700195,13029.80957,24101.410156,6751.47998,12574.65039,2351.939941,1365.5,136.610001,4761.639941300001,4747.549805
2008-04-11,5511.600098,13061.769531,24442.269531,6716.689941,12526.78027,2326.780029,1355.369995,135.419998,4752.0749511,4734.350098
2008-04-15,5408.799805,12952.650391,23950.400391,6739.180176000002,12579.78027,2327.699951,1357.97998,134.490005,4735.8549804,4779.950195
2008-04-16,5488.100098,13130.660156,24075.679688,6581.120117,12302.05957,2287.429932,1331.719971,133.580002,4750.4549804,4881.649902
2008-04-17,5574.200195,13315.830078,24369.859375,6624.6098630000015,12371.50977,2313.419922,1337.02002,134.53999299999998,4765.375,4890.600098
2008-04-21,5531.100098,13639.849609,24821.0,6717.279785,12617.40039,2347.320068,1363.369995,136.020004,4785.575,4955.899902
2008-04-22,5661.5,13587.509766,24460.640625,6840.680176000002,12850.91016,2393.070068,1387.719971,138.229996,4812.609961,5037.049805
2008-04-23,5627.899902,13455.55957,25000.490234,6762.439941,12825.01953,2397.1201170000004,1386.430054,138.190002,4853.909960999999,5044.350098
2008-04-24,5698.5,13613.830078,25776.289063,6739.649901999999,12721.4502,2391.639893,1378.400024,138.089996,4880.134961000001,5022.899902
2008-04-25,5698.5,13614.530272999997,25852.970703,6776.930176000002,12764.67969,2408.25,1380.52002,138.080002,4909.3449707,4999.149902
2008-04-28,5668.600098,13907.969727000003,25613.169922,6855.669922,12848.37988,2424.679932,1387.880005,139.399994,4945.8399902,5112.5
2008-04-29,5678.600098,13907.969727000003,25661.960938,6914.399901999999,12890.75977,2422.629883,1397.959961,139.880005,4981.6449706,5092.399902
